img_id,Sample,Image,Name,Image Name,expo_id,Country,Group,Class,Class Description,Granular Location - Map,Palace Gallery Section,Palace Gallery Section Name,Area,Locale Type,Critical Theme,Topical Theme,People,Animal,Animal Type,Plant,Plant Type,Sound,Sound Type,Prize,Prize Type,Material,Creator,Image Framing,Image Materiality,Text-in-Frame,Text-in-Image,Associated Excerpt(s),Excerpt Image ,Excerpted Source(s),Source File(s),Associated Image(s),Links,Comments,Medium,Author,Approx Orig Resolution,Collection
1038,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/TEy9cz6FEkFgj1XGSuH4Kg/cuku8GdrlsQ1KKnPMbmZnKTAOB6uEUsyVBAVmv9QS9LZCY2C9bnLy4AZqpK-gj1XbeWoREkKCGpYD2OFcVmMB9THkUHR6y6KRfcdHPOBEupaA9o5HlC8JkgYMFgWTvopcD1m8Y2jKgrim5pTSLmWYQ/uEITr0XChHJt4JA0FmlqbT6Q2DiFLaTF78Exma_Y30Y),8058 Exposition Universelle de 1867. Galerie des Beaux-Arts. Section Italienne.,,8058,Italy,Group 1. Works of Art.,Class 3. Sculpture and Dye-Sinking.,"Class 3. (Palace Gallery 1.) Sculptures and Engravings on Medals.—Spherical, embossing, sculptured bas-reliefs, sculptures reponsées, pressed and chiselled, medals, cameos, engraved stones, chemical engravings.",,Palace Gallery 1,,Palace,Country Section,"Coloniality,Gender - Femininity,Political Aesthetics,Indigineity,Exotica","Public Figure,Famous Person,Monument,Sculpture",,,,,,,,,,,,,,,Cristoforo Colombo,,,,,,,,Sculpture,Leon & Levy,"7,500x3,512",Getty Foundation
1039,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/H_QslsMIqQRPUXxMoC8xEg/ehBWASNt3lYN1vJFrntZHqUn9GCi77FL-hhGE0jtY5kmgEn4SeYLNvHHZVjiu2qgy1O5XkOHpi1KXe1wqtOoZCJc97GLb1MPZKJe5TCeucKXagaa5r7J8p7zzBNSeepcBN_NVbI7KXHul-2j6TvUBQ/5QQUu9SaYtlDtrCGQNfmCKqkVr_ciaUejKqu6ORcyBc),"8043 Exposition Universelle de 1867. [Sevres, Gobelins]",,8043,France,Group 3. Furniture and Other Objects for the Use of Dwellings.,"""Class 17. Porcelain, Earthenware, and other Fancy Pottery."",Class 15. Upholstery and Decorative Work.","Class 15. (Palace Gallery 3.) —Upholstery and Decorative Work.—Bedding, covered seats, canopies, curtains, hangings in tapestry and in stuffs ; furniture and decorative objects in rich stone and other valuable materials ; decorations moulded in paste, in plaster, in pasteboard ; decorative painting, frames, furniture ; decorative ornaments for religious service.

Class 17. (Palace Gallery 3.) Porcelain, Faience, and other Potteries.—Biscuit, hard and tender porcelains ; fine earthenware, glazed and colored ; biscuit of faience, terre cuite, enamelled lavas.",,Palace Gallery 3,,Palace,Country Section,Consumerism,"Existing Company,Interior Decor",,,,,,,,,,,,,,,,,,,,,,,Decorative Arts,Leon & Levy,"7,500x3,513",Getty Foundation
1040,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/taV6mRiiDSq51gK2hNGpWQ/Oor-qbUxzKb8BO6XrYz3FPLyF2VXvno5tIgz2ZkSVjNzu7lkLaSCIkPjL5pTozdeihZf-zNXCR3uECl0YZWN1wzyhkIrLK9_zfGcBDNL0gNiX8oJV0LSxN_hoURWJgjpdVR6r_Bqa3DsyFlYr5hGmQ/SXiDYhWncgPgR1Y3IRQm-hbm_HxyGw61JK-PrtjWy1M),Cristaux de Baccarat. Section Française.,,8046,France,Group 3. Furniture and Other Objects for the Use of Dwellings.,"""Class 16. Crystal, Fancy Glass and Stained Glass.""","Class 16, (Palace Gallery 3).—Crystals, Rich Glassware and Glazing.—Goblets in crystal, cut-glass, double crystal, mounted crystal, &c. ; glass for windows, furniture, and mirrors ; glass figured, enamelled, crackled, filigraned; optical crystals; ornamental glass-painted windows.",,Palace Gallery 3,,Palace,Country Section,Consumerism,"Existing Company,Interior Decor",,,,,,,,,,,,,,,Baccarat,,,,,,,,Decorative Arts,Leon & Levy,"7,500x3,514",Getty Foundation
1041,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/ILSTAt429UUJIC8NE9hpkA/tyx27U_ga7h4RQKHVg42bEzgtAm6LkHe5pTlGGyapYDqLCG13eWDixeI6yS8hc3L9i_UhOI_cl_TAi2_C73iFeP0nwp3CD5WbgpH0gsloM9Bwescv1qWbVSNMGX_ZegO8GR5G1mf4Qkx653NpRj4Fw/_GSvNSFDMUw3LkX0p8H6iyAQXE8mLpOSOaDU_-iqdt0),Jardin d'Horticulture. Aquarium.,,8048,,,,,,,,Park,Aquarium,Ecocriticism,"Aquarium,Architecture,Landscaping",checked,,,,,checked,Running Water,,,,,,,,,,,,,,,,"People, Architecture",Leon & Levy,"7,500x3,515",Getty Foundation
1042,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/0_Ugz967om-XrV58mcnLBQ/tGy9h-6k0uDzY2eH9M_f8Srqf4cw_E5eyu_OqUuiXyvYKBkKrlMeClHkqt7wwMpzcWs4XTSmvz1XqsUakyHclwqpEequyhdCFVROyG8EhYqe1E1LmCKR1UBQ1XKU7Bzn6UKCCIBo6m26VB_PHGxorg/xX3eQKnCBJQr7y3S7Ta9e18j6JfZDncPY62rCKhNFoE),8087 Exposition Universelle de 1867. Galerie des Beaux-Arts. Section Italienne.,,8087,Italy,Group 1. Works of Art.,"Class 3. Sculpture and Dye-Sinking.,Class 1. Paintings in Oil.","Class 1. (Palace Gallery 1.) Paintings in Oil. Paintings on canvas, on panels, on glazing, and other Surfaces.

Class 3. (Palace Gallery 1.) Sculptures and Engravings on Medals. Spherical, embossing, sculptured bas-reliefs, sculptures reponsées, pressed and chiselled, medals, cameos, engraved stones, chemical engravings.",,Palace Gallery 1,,Palace,Country Section,Gender - Femininity,"Famous Person,Sculpture,Painting",,,,,,,,,,,,,,,Marie Antoinette au Temple 1795,,,,,,,Bad Women,"Sculpture, Paintings",Leon & Levy,"7,500x3,516",Getty Foundation
1043,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/4Cv_jkHM7pftuxum6vXarg/FHYJVyu2jAFNsx_TEXnD8q6f9jrjEHxuE5MYpLYKDh1KWfMS3t8qF3bL0-RY0G_sUTGPtgpI5UzGt4kDFwXh9imv28Rs4j7dxbhA3tnb_lpw-LGY0SykSKUSUp6ilW9Unu9KRZnIFHwFGQtVJ6uIBQ/0xoPmTACuNnAAd1pMXlxP2UwTriEWqueIH8oAGvEBeU),Section Anglaise,,8061,"Great Britain,British Colonies,Ireland",Group 6. Apparatus and Processes used in the Common Arts.,,,,Palace Gallery 6,,Palace,Country Section,,"Industry,Machinery",,,,,,checked,Cacophonic Machinery ,,,,,,,,Grande Bretagne & Irelande - Galerie VI. Travaux des Arts Usuels.,,,catalogue of British section & colonies,,,,,Industry,Leon & Levy,"7,500x3,517",Getty Foundation
1044,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/WKqrIpmepO2Y0KASgjvAGw/H3EpzHdtbZHeqBoeDi23GhT--UozD14HKJZLifxwukeJ9lC_bJlvx5g_XWIH0GeMZhK4vczuThe1rCdFemMYiwSQbzANRRVBRhdYfjlGdQ-vPuincXw_KkI6xcwUOpo91Ib9YM7NZFHrHxp7LI4xMA/yAzp951IWLHUcPi9eXfTRyQDrenTerxG-FlL3ZISsjQ),"Galerie des Beaux-Arts. Section Italienne. [Angel, David]",,8038,Italy,Group 1. Works of Art.,Class 3. Sculpture and Dye-Sinking.,"Class 3, (Palace Gallery 1.) Sculptures and Engravings on Medals.—Spherical, embossing, sculptured bas-reliefs, sculptures reponsées, pressed and chiselled, medals, cameos, engraved stones, chemical engravings.",,Palace Gallery 1,,Palace,Country Section,,"Famous Art,Sculpture",,,,,,,,,,,,,,,,,,catalogue of Italian section,,,,,Sculpture,Leon & Levy,"7,500x3,518",Getty Foundation
1045,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/ArlH22Vrljk_9H61uoXEAg/sGCom5CibLmeTTCjLO0t2cggolqW7vN5NNS77QggdU_ExF7Y1YqknkY61J2Rqeb4joNKTvQQy8ReSeicNOhGrFbCI2Wr6ndjSpuSrysom9rI8U-jnRgjVQzZX9Y5yrjsEHd8TiDbwmFxfNt5FXngAQ/Wui3nvR9BkcSrxnH5J4KVgotLn0YskbiWcR3T7Xoo9A),Colonies. Section Française.,,8091,"France,French Colonies,Africa",Group 3. Furniture and Other Objects for the Use of Dwellings.,"""Class 17. Porcelain, Earthenware, and other Fancy Pottery.""","Class 17, (Palace Gallery 3.) Porcelain, Faience, and other Potteries.—Biscuit, hard and tender porcelains ; fine earthenware, glazed and coloured; biscuit of faience, terre cuite, enamelled lavas.",,Palace Gallery 3,,Palace,Country Section,Coloniality,"Food Product,Interior Decor",,,,,,,,,,,,,,,Colonies Françaises - Afrique,,,,,,,,Decorative Arts,Leon & Levy,"7,500x3,519",Getty Foundation
1047,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/dJZAKHpgM-QLvG1rI8Logw/e9uQE5yh0OqA18MAALrAfRMxPTMmRVtuqA6vvJeCprNOqZmf5NR_tai45TBamf5obHn-T1A9YH5WXj70WjXC0U_gUBpsPWWA10Nd_49b1wMUpC1lOCDNslE3dhv_r7TpR4eaesJ0MoTsW8txHlyNIg/RRwW35kXX8A4NpJm5O0JrXnHjsY6_y0_ejdZPwHCArw),Galerie des Beaux-Arts. Section Autrichienne.,,8111,Austria,Group 1. Works of Art.,"Class 1. Paintings in Oil.,Class 3. Sculpture and Dye-Sinking.","Class 1. (Palace Gallery 1.) Paintings in Oil.—Paintings on canvas, on panels, on glazing, and other Surfaces.

Class 3. (Palace Gallery 1.) Sculptures and Engravings on Medals.—Spherical, embossing, sculptured bas-reliefs, sculptures reponsées, pressed and chiselled, medals, cameos, engraved stones, chemical engravings.",,,Galerie I des Oeuvres d'Art,Palace,,,,,,,,,,,,,,,,,,,,,,,,,,"Sculpture, Paintings",Leon & Levy,"7,500x3,521",Getty Foundation
1048,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/JGmRUUBRZH68xpjiRo21CQ/KNDeGPlhOv0nkCVHnR-7ymMdokHGuQoSidmKADqoncVLys0AYCp1Rqx7qkxOdyQhGJ3YxgBBD13T5Adch01-du9wzIG69vBwVopnyDHMj2Ltzk04DeVOtOUmdxWb0e-rJ12te1bmqBJsPSli6YfPCw/uul_J_CgID42jWPGzeEgO9yMR5zTIelY3l67zw1raAo),Pavillon impérial,,8112,France,,,,,,,Park,Pavillion,Political Aesthetics,Architecture,checked,,,,,checked,Crowd,,,,,,,,,,,,,,,,"Architecture, People",Leon & Levy,"7,500x3,522",Getty Foundation
1049,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/BtOAVErZK6YXR1Kw1biwvg/JwiFSLuy4KWuSWLr1x7mBXcxWUsNXLr-d5gUmh57YmX-JRCoCiCZxa5OP32X0tck7saTpOc4-DValoG7LRSz_IP-9Wp5b-H1dkx2BmW8CKP0yCK5biVTbm-IVdA3QeceMnLDj4ffyBgzZKc-fKSGEA/r1sK9vors1dRhVbCYMps0rI9Q9PIwbo9l9O2pUEZBwg),Distribution des récompenes,,8133,,"Group 8. Live Stock and Specimens of Agricultural Buildings.,Group 9. Plants and Specimens of Horticultural Works.",,,,Central Garden,,Palace,Awards Ceremony,,"Animal,Plant,Crowd",checked,checked,Cow,checked,"Crop,Ornamental,Houseplant,Tropical",checked,Crowd,checked,,,,,,,,,,prize catalogue,,,,,"Awards, People",Leon & Levy,"7,500x3,523",Getty Foundation
1050,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/NVnx_TJpekXVNCojHf9BzA/RcS-Y-3SFBt0nnK1TfrdiSHh5tKu4kO73LHONts1a2Q9o2rLj-W-3-saC_RsOxTjumUKXQ1MhbCHppVg-_sYC1SmCpNcxenxvBSvFXBo42D01b3tXdPIWLzAPdkRdxLuDf6kNEqK94NPsBo-pNjsLA/fG1AQF3CKKtunxuBDtZQMMZu8rSbOKLQ9JQysjgitZQ),Jardin d'Horticulture [Salt-Water Aquarium - Horticultural Garden],,,,,,,,,,"Horticultural Garden,Park",Aquarium,Ecocriticism,"Water,Architecture,Aquarium,Landscaping",,checked,,,,,,,,,,,,,,,,,,,,,"Architecture, Interior",Leon & Levy,"7,500x3,524",Getty Foundation
1056,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/MW94JJf9OJ6dgJ9_KPNxeg/taXOhumRgSFf06asLws35_Vqve7THpt3huBhwX7oBJTFLYR3sm2x1FycAjKst6pk3uATiTeTskIqcvRm3GRt_gMBq6Me6ETGyyQqpWEcaNPkXDvkhgFTwKFK6tYloIeObriNbhfyTh7WW2tu5Hvxgg/XeEAfDPhZXmMe-VZr8TiX3yoJ9_XaihqN0oGbv49Fi0),N°61 - Section prussienne - Le Lion éveill,,61,Prussia,,,,,,,Palace,Country Section,Ecocriticism,Animal,,checked,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,8000x4005,Bibliotheque National de France
1064,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/Tro9dmfK3z-BcuFT2milRQ/FfUXH5d0eJFbBSh-SZoLb2nzk2udIaBME9SEmjgRIfkRz_77xuZIilfU9aPlL2Y-wbAlmgE6aBv646y88SGwpnTZnaoqeR9cGMOYfMtX6T1M7wdBda7OibP2wGQGBz66yslVes5NFp_qARBWt21qmw/dptVA3cXC0HFQvm04AIsLY_YdX6MpdsG6pz24kFlG3g),N153 - Toilette de jeunes Filles Norvégiennes,,153,Norway,Group 10. Articles Exhibited with the Special Object of Improving the Physical and Moral Condition of the People.,Class 92. Specimens of the Clothing worn by the People of different Countries.,"Class 92, (Palace Gallery IV.) Specimens of Popular Costumes of Different Countries.—Methodical collection of costumes of both sexes, for all ages, and for pursuits the most characteristic of each country. Note.—Choice should be made of costumes best adapted to the respective climate, profession, and peculiar tastes of each people, and which in these respects are most in harmony in each country with national traditions. These costumes will be exhibited, as far as possible, on lay-figures.",,Palace Gallery 4,,Palace,Country Section,Gender - Femininity,Clothing,checked,,,,,,,,,,,,,,,,,,,,,,Costumes,Leon & Levy,8000x4013,Bibliotheque National de France
1069,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/9E_Oa1ABYyKb3ER7A-e_cA/vMN9ZnfjE9Q_No8nGU7NMAZB-74fLBEq17Jf2nMWoGf5lMKgkwYxjdpri1weYFFGMRWjeNDlpZFtVAQH_WSVCvUlsmw1ZYK2DkV1XcK1yepGMv6xs8ehGUkjVGqiN3Pwu_hNp2YsCcQa2RuCDE8zdA/VV9DVtFANyGB_OHcL2JjlofeaAFGXAJOUi5Qp6lXIjo),N199 - Les Tentes Mexicaines,,199,Mexico,,,,,,,Park,,"Coloniality,Exotica,Indigineity",Sculpture,checked,,,,,,,,,,,,,,,,,,,,,Representation - Indigenous Person,Architecture,Leon & Levy,8000x4014,Bibliotheque National de France
1073,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/ZqmbXNhG2cL2KzQCMPltEw/hDba2J0e1npKQ2YZgQ32NaMdTqV4te7X9ojVAfmP_mgSFThAPELL5nNMR-jGvjPGVGdl7lQIvtxwS9s_g77RXBI9ewlpZBMROzIOgxmN_xo8bvENjHca2ByPXaG_rwI97T-JRxs7fHrJikS0JFo7pw/5vl6aSbd76-FZrxSqylqREnLRCwGgqbiouHeWD8AW0w),"215 - Canon Krupp, Section Prussienne.",Krupp Cannon,215,Prussia,Group 6. Apparatus and Processes used in the Common Arts.,Class 66a. War Material.,Class 66a. War Material.,,Palace Gallery 6,Galerie VI du Travail,Palace,Country Section,Political Aesthetics,"Industry,War,Weapon,Machinery",,,,,,,,checked,"Grand Prize,Honourable Mention",Steel,"M. Krupp, Essen",,Albumen Print,"Canon Krupp, Section Prussienne.",,"Imagining Dead Bodies:
Unfortunately it is not all “peace and good-will among men on the earth,” to wit, Krupp's exhibition which next meets our view, and which is bristling with cannons of all sizes, from the muzzle-loading mountain piece weighing less than two hundredweight to the gigantic breech-loading howitzer weighing fifty tons without the carriage. If one did not feel tempted to place by the side of these figures the number of human beings these murderous engines are destined to kill, one would express unmitigated admiration for the high finish and ingenious working of these guns. It cannot be denied, in any case, that Mr. Krupp fully deserved the great prize he received, and his magnificent block of steel, melted in 15,000 crucibles and weighing forty tons, would alone have entitled him to it. (Rimmel 168)


Imagining the Cannon Firing:
Prussia's improved fire-arms, the perfection of neatness and apparently of force, have attracted much attention in the main building; and a cannon of hers, about the size of an ordinary Croton-main, has pointed toward the centre of the building and only needed loading to be dangerous to the whole affair. (Morford 196)


‘Big-Guns’ from England and Prussia:
Oddly enough, too, the two nations toward whom France is well known to have been looking most jealously – England and Prussia – have chosen to thrust into her face, in the present instance, nearly all the ""big-guns"" and improved warlike machinery of the collection. (Morford 196)


Culpability of Arms Producers:
If we are to reward the society which prides itself on assuaging the sufferings of wounded soldiers, should we not hang the next gentleman who invents a big gun instead of making him a baronet? (Sala 287)


The Phallic Canon – Death-and-Desire, or, ‘Size Matters’:
In this age of needle guns and deadly inventions, only monstrous pieces of war can captivate the public eye. No longer do we pause, as we once did, before the often graceful, almost coquettish forms of the richly embellished guns; the finish of the workmanship, the perfection of the bronze or steel, the beauty of the proportions, the lightness, none of this touches the visitor any more. The ladies themselves no longer want to hear about anything other than gigantic, dizzying works of modern artillery; they need, for example, immense breech-loading rampart guns such as the one coming out of Mr. Krupp's great molten steel factory in Essen. With its imposing mass and novelty, it steals the attention of the less bellicose; impassive and unshakeable, it poses as a dominating sovereign in the midst of the industrial machines it seems intent on intimidating and silencing. (Gautier 78-79; translated with DeepL.com (free version))

Prize Information:
The Krupp company was awarded an Honourable Mention for the 'Establishments and Localities Characterized by Social Harmony and the Well-Being of the Population' category.
The Krupp company was awarded Grand Prize for the Group 5, Class 40 category.
",,"Rimmel, Eugene. Recollections of the Paris Exhibition of 1867. United Kingdom, Chapman and Hall, 1868.

Morford, Henry. Paris in ’67. New York, G. W. Carleton & co., 1867.

Sala, George Augustus. Notes and Sketches of the Paris Exhibition. London, Tinsley brothers, 1868. HathiTrust, https://catalog.hathitrust.org/Record/006587856.

Gautier, Hippolyte, et al. Les curiosités de l’Exposition universelle de 1867: suivi d’un indicateur pratique des moyens de transport, des prix d’entrée, etc. : avec six plans. Paris : Ch. Delagrave et cie, libr.-éditeurs, 1867. Internet Archive, http://archive.org/details/gri_curiositesde00gaut.

Norton, Charles B. (Charles Benjamin), and William J. Valentine. Report to the Government of the United States on the Munitions of War : Exhibited at the Paris Universal Exhibition, 1867. With Eighty Illustrations. New York : Office of Army and Navy journal, 1868. Internet Archive, http://archive.org/details/reporttogovernm00valegoog.

Exposition universelle de 1867 à Paris. Jury international. Catalogue officiel des exposants récompensés par le Jury international. Paris : Dentu, 1867. Internet Archive, http://archive.org/details/gri_catalogueoff00expo.

","""Gautier, Hippolyte, et al. Les curiosités de l’Exposition universelle de 1867 suivi d’un indicateur pratique des moyens de transport, des prix d’entrée, etc.  avec six plans..pdf (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/Tq4hIYzCfwzDCcmnF0QSvw/eYc5WqI3l9fHF05jwQ_0vaH2KQpPY3pwCUDbJ11CjqmHifZjNnYoTQOTf2TU1IWYj5KCkkqz_jfIb47h0dVVUEmlaDfHqpOUdgVS5ZRLIeRztxHVcoqNR8DTjbNFuOFl74SL2X1-eNsEXPY75Dxd6ycmCvl7p8DJJZNWC2ES5JdWruTmVYvKrfOsacPOwcwYWOIWOgIIMej4uFQYQwwiqIz5q3ljCiBuZrBC5ZG_Rt4olx1Vixzksg8uvOBSumClcOYAWj96rpSX7VKB_bO7298BX-BqHbCECWmu81AZK-YeGkdBLsWTfOiYQ0DziyCXIRco-aFgd-W23YgZN_7G8A/iCeyhbcy6yZIg6FAiAQNwbAnWmr77DVv30V6IoIRT-g)"",""Norton, Charles B., and William J. Valentine. Report to the Government of the United States on the Munitions of War  Exhibited at the Paris Universal Exhibition, 1867..pdf (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/6j-QeMCg6oU8p7OaH-GHrw/oGizZkGZZ7FHpBqVBZibk0cedD23AxVjMWA1M7oBEf6X9i_7p0uAKrCVITfZtHJcGE4zPhbubMPV-zmJe6L_859jVbccI8K5nr__G6gNJ8YQyfKxCf13RW-4NAMt_7xe30lSpxGEqTeDhbJpDSCuUo7QIKc1XVMz-ZVHjOmfPW7ZGg329OClTZZbIaNnErrd8mrpI6M-emeCWGV3uVgasw1OuLu_cebN1U-0JkZaRdZ7L1Vq5BNrFnbZGMtAHJ8nGA685gb65JiW0Bc3fGmqKojM0deZ5OuBdtyr5WuzqHo-WvvoipsJ1vdc46Y7B_WJiQ2imLN1lHxDiZIPr4xeJQ/4nXQDFe4zL239ZlyWC6fw1SXu-1RHgJBhwKbE-DAsl0)"",""Morford, Henry. Paris in ’67. New York, G. W. Carleton & co., 1867..pdf (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/XdSJLxx_GGrWZndrggJNqw/2SEHjPlw5C-mNJjzbi2S1ggT7r6lrjodV5UJiu24XZoH_kVknlLni47wFxI-cVaMqC-5TtWaewLNvPg_PyR9awDdI2q9U0UIYXvtqSWQYSOpdTftvXPgWd4jZ-KytvqBptdDcORXtcUYGyLf6rW5CzcCMLa3XKNcQouLNFviPrHM2yM_plSCy8PWPrfgAJMD06DYaeHc12q9LNPy2hWvAQ/-E09hsHtIwoDuNw784kd9FOHFkN_hMDW8uO6UHTeuNQ)"",""Rimmel, Eugene. Recollections of the Paris Exhibition of 1867. Chapman and Hall, 1868..pdf (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/-8q3YUD3TNhN5lhB4yB_7Q/Fx2id_kux85VLkI7Nd2-83YB71szPSwDdP1tf6sBVEA1MJaJoctmC_9ZOAU9t4AiieI6ihCd_F-BTU2qHkl2Lot4oVsSEURvZE50x9s5YciqAszuZFTtBhcECyhiIjEyxLPP36MKKupTy33OS0SXBvrrdk0J5k0mnZ1NTUwDjUwOwARx3Riih-vu6KpL8brEOUb38Fok17MvGX7kFwi8INPzm1NEwua4MUfLeCrvKW7nm0BN7cwEny8_jzYReSkJ/iKRmEYovXgOibrzhdqRYEycqxvH5P9GJq7Dib4axcBg)"",""Sala, George Augustus. Notes and Sketches of the Paris Exhibition. London, Tinsley brothers, 1868..pdf (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/EOJHpn2wc_jc6QDlDF_mqA/2zA78BsSbvxI8H8ysQkBLjnFr5i_iiWNo7Khw9XTMUjb7_FpImT7vihcJS8Y0QSa7JwsA3NpGPhqO-fF2sXXXX6-JizVZz3h3TdbJHw3rTDLpCPO-G0RNlUiANQAVqgUmOFVPTBwxrwnjbLVMQu3y_q5Gtp92uLF-LTXyqlFgeZdRp1ou-UtB8zsRoiIvwqqM9Zt7GdqXwcXyQxNUTzOrUZ9C4BhinPcBLtcijmfvjgWHZC3o30FbeXk0KtX9q5n/-wwQ_2XQ8dRg5Jtl0TV8f8Zb15YlYrsRhia6q7hdOuw)"",""Exposition universelle de 1867 à Paris. Jury international. Catalogue officiel des exposants récompensés par le Jury international. Paris , E. Dentu, 1867..pdf (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/XItHVPUhnYwhV94wzZrBjw/ex3h9g8Ja9ZgfYNoSOjzFw2Pk1c1FyBPCzs7ku2ppPgVy4ysYgmxxzr6q3efdMP2pw2pgUEpBX37Sz9kkhmu30GLK7GuEkcOluTzrd1GD90L7LzjNz7MnayAo_trMuTUchzsNIgSY0fWCUCGDg5x1YHEZ4BO-tj9DPyLkT-JpLynX-OzbwWfdRww2RSCEl-SLWqTyMJb4R22PkpQDvQJKpNv9IngUyb9dKRh9Swy6s1HiXsXHdY4NoQ4qkeztPPpjEoZ9gTXSO9ihtHiubL6gGL-Aajk4PNxSLV1gOF3FQux7Rb9ClwjSerwOSDNrhp_/wRDmYhKbuxOoupRQ2DSMZHdCtn8WQv7vVWpvC38VVWc)""",,,Add prize-related information and source file,"Industry, Weaponry",Leon & Levy,8000x4022,Bibliotheque National de France
1078,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/BJmXuAd6I_ntxObl3aqQ_w/DWuGJBttlpFGuK_k2PFB5ISRTOr4V3RmpRUiatnhEDCNACXUJjYFb89KG4ccIOrK2kFjkkD7pxiUYJHh1yp0lHHv8bcoJSO_wopR4D47appYolMszPUIlTV45XY94Dlj-66eqFRdjEie7uWMT6yFXQ/hJnmOqs8ZgdbqHHTv4NiChiYUJwuS6bn1ex8MRI-33U),"N301 - Photographie, Section Française",,301,France,Group 2. Apparatus and Application of the Liberal Arts.,Class 9. Photographic Proofs and Apparatus.,"Class 9. (Palace Gallery 2.) Proofs and Apparatus of Photography.—Photography on paper, glass, wood, stuffs, enamel; heliographic engravings, lithographic proofs, photographic stereotypes, stereoscopes and stereoscopic proofs; specimens obtained by amplification; instruments, tools, and materials for photography; materials and apparatus for photographic workshops.",,Palace Gallery 2,,Palace,Country Section,,Photography,,,,,,,,,,,,,,,,,,Page 172.,,,,,Photographs,Leon & Levy,8000x4027,Bibliotheque National de France
1090,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/QpIDwmewyYdej5rjyv499w/_roOVEppZYR4hl6wbhIjD0AK_JOWoOYx9EUkRNFPucngpMioLZ2_f4xm3hCtxElxJLft-m88lsXu283q7tejeR-CEK0VZg2oX2lKdrT7GxTjFnOOt-aScazoCCXzx0pPFVmcY6b_gFtDhwWtodgrcg/kx9s08C-XhB7DtJA-IPlyJEpdB6K2pHjVVcseaEXkPo),"N414 - La Photographie, Section Anglaise",,414,Great Britain,Group 2. Apparatus and Application of the Liberal Arts.,Class 9. Photographic Proofs and Apparatus.,"Class 9, (Palace Gallery 2.) Proofs and Apparatus of Photography.—Photography on paper, glass, wood, stuffs, enamel; heliographic engravings, lithographic proofs, photographic stereotypes, stereoscopes and stereoscopic proofs; specimens obtained by amplification; instruments, tools, and materials for photography; materials and apparatus for photographic workshops.",,Palace Gallery 2,,Palace,Country Section,,Photography,,,,,,,,,,,,,,,,,,,,,,,"Crystal, Paintings, Photographs",Leon & Levy,8000x4039,Bibliotheque National de France
1095,yes,image.png (https://v5.airtableusercontent.com/v3/u/29/29/1716156000000/-BuB2gpMTxF14nCsxJ74yw/3tIpI4PlRePdBFnS6Uzn75gJLTJXCA3VrMLvK7dJPtyyC1HN5Y74KHGrUwte02k6yHsR4hziNhfp2aNH3jaqU4j9-iOm3FXiBc8Uytwcb71jK0GUQFkHexV_c_iwJViVyrjEGSabiwMzmQT1p343yQ/c_foeut2c9nQhIUhavrgaSaZxc58L9QMb6sYCGBNblo),459 - Théâtre Chinois.,,459,China,,,,,,,Park,Pavillion,,"Architecture,Theatre",,,,,,,,,,,,,Albumen Print,Théâtre Chinois.,,,,,,,,,Architecture,Leon & Levy,8000x4044,Bibliotheque National de France
